Olivella	41.31039899	1.81099001	topo1	Olivella	1
Olost	41.98602728	2.09591503	topo1	Olost	1
Oliola	41.87565787	1.1737094	topo1	Oliola	1
Olot	42.18257737	2.48974086	topo1	Olot	1
Omells de na Gaia, els	41.49987078	1.0748884	topo1	els Omells de na Gaia	0
Olèrdola	41.31911158	1.72390499	topo1	Olèrdola	1
Omellons, els	41.50147978	0.95947905	topo1	els Omellons	0
Oliana	42.06490075	1.3147005	topo1	Oliana	1
Ordis	42.21861666	2.90674003	topo1	Ordis	1
Organyà	42.21109576	1.32855282	topo1	Organyà	1
Oristà	41.93224773	2.06073698	topo1	Oristà	1
Os de Balaguer	41.87132008	0.71861627	topo1	Os de Balaguer	1
Osor	41.94547022	2.55748816	topo1	Osor	1
Pacs del Penedès	41.36200398	1.66948616	topo1	Pacs del Penedès	1
Palafolls	41.66696309	2.7493786	topo1	Palafolls	1
Ossó de Sió	41.75488003	1.15943442	topo1	Ossó de Sió	1
Palau-solità i Plegamans	41.58737776	2.17857042	topo1	Palau-solità i Plegamans	1
Palafrugell	41.91484048	3.16403852	topo1	Palafrugell	1
Palau de Santa Eulàlia	42.17360773	2.96612559	topo1	Palau de Santa Eulàlia	1
Palamós	41.84678772	3.12937825	topo1	Palamós	1
Palau-saverdera	42.30804154	3.1500171	topo1	Palau-saverdera	1
Palma d'Ebre, la	41.28287156	0.66616836	topo1	la Palma d Ebre	0
Pallaresos, els	41.17517029	1.26952816	topo1	els Pallaresos	0
Palau-sator	41.98936748	3.11051582	topo1	Palau-sator	1
Pallejà	41.42143064	1.99661498	topo1	Pallejà	1
Passanant i Belltall	41.5313751	1.19893879	topo1	Passanant i Belltall	1
Pals	41.97099258	3.144941	topo1	Pals	1
Palol de Revardit	42.06988381	2.79619925	topo1	Palol de Revardit	1
Pau	42.31581559	3.11616897	topo1	Pau	1
Parlavà	42.02214452	3.02992844	topo1	Parlavà	1
Papiol, el	41.43899897	2.01062035	topo1	el Papiol	0
Pardines	42.31222037	2.21352558	topo1	Pardines	1
Paüls	40.92243962	0.40036181	topo1	Paüls	1
Penelles	41.75760239	0.9655759	topo1	Penelles	1
Pedret i Marzà	42.31053197	3.06877517	topo1	Pedret i Marzà	1
Peralada	42.30824132	3.00813924	topo1	Peralada	1
Perafita	42.04226209	2.10679646	topo1	Perafita	1
Peramola	42.05717298	1.26780132	topo1	Peramola	1
Pera, la	42.02041258	2.97331457	topo1	la Pera	0
Piera	41.51765402	1.74255623	topo1	Piera	1
Perelló, el	40.87548015	0.71237616	topo1	el Perelló	0
Pineda de Mar	41.62744225	2.68933842	topo1	Pineda de Mar	1
Pinell de Solsonès	41.95179847	1.41825455	topo1	Pinell de Solsonès	1
Piles, les	41.50386527	1.34195029	topo1	les Piles de Gaià	0
Pinell de Brai, el	41.01546909	0.51439464	topo1	el Pinell de Brai	0
Pla de Santa Maria, el	41.36562491	1.28885286	topo1	el Pla de Santa Maria	0
Plans de Sió, els	41.76196725	1.19879659	topo1	els Plans de Sió	0
Pobla de Claramunt, la	41.55420472	1.67478078	topo1	la Pobla de Claramunt	0
Planes d'Hostoles, les	42.05553479	2.53717625	topo1	les Planes d Hostoles	0
Pla del Penedès, el	41.41750955	1.71294661	topo1	el Pla del Penedès	0
Planoles	42.31628262	2.10376929	topo1	Planoles	1
Pobla de Cérvoles, la	41.36770865	0.91552273	topo1	la Pobla de Cérvoles	0
Pobla de Massaluca, la	41.18025791	0.35376161	topo1	la Pobla de Massaluca	0
Pobla de Mafumet, la	41.18757797	1.209706	topo1	la Pobla de Mafumet	0
Polinyà	41.55763252	2.1565587	topo1	Polinyà	1
Poboleda	41.23340985	0.84488521	topo1	Poboleda	1
Pobla de Segur, la	42.24982897	0.96885546	topo1	la Pobla de Segur	0
Pont de Molins	42.3145912	2.9256907	topo1	Pont de Molins	1
Pobla de Montornès, la	41.17676428	1.41483697	topo1	la Pobla de Montornès	0
Pont d'Armentera, el	41.38367447	1.36280536	topo1	el Pont d Armentera	0
Pont de Suert, el	42.40765539	0.74024299	topo1	el Pont de Suert	0
Pontils	41.47726612	1.38780872	topo1	Pontils	1
Pont de Bar, el	42.372336	1.60516956	topo1	el Pont de Bar	0
Pont de Vilomara i Rocafort, el	41.6983699	1.87379216	topo1	el Pont de Vilomara i Rocafort	0
Pontons	41.41563199	1.5168274	topo1	Pontons	1
Ponts	41.91567944	1.18619719	topo1	Ponts	1
Porqueres	42.10876804	2.78257837	topo1	Porqueres	1
Pontós	42.18665597	2.91656667	topo1	Pontós	1
Portbou	42.42586273	3.15860615	topo1	Portbou	1
Port de la Selva, el	42.33843075	3.20472157	topo1	el Port de la Selva	0
Porrera	41.18895869	0.85604697	topo1	Porrera	1
Prats i Sansor	42.36605817	1.83700934	topo1	Prats i Sansor	1
Prats de Lluçanès	42.00897465	2.02955803	topo1	Prats de Lluçanès	1
Prats de Rei, els	41.7054294	1.541727	topo1	els Prats de Rei	0
Prat de Llobregat, el	41.33051298	2.09310327	topo1	el Prat de Llobregat	0
Preixana	41.60787041	1.03758396	topo1	Preixana	1
Prades	42.61272058	2.35282923	topo1	Prades	1
Pratdip	41.05081868	0.87094461	topo1	Pratdip	1
Pradell de la Teixeta	41.15696234	0.87589293	topo1	Pradell de la Teixeta	1
Prat de Comte	40.98377527	0.40523486	topo1	Prat de Comte	1
Prullans	42.37887292	1.73674864	topo1	Prullans	1
Preses, les	42.14118307	2.46117518	topo1	les Preses	0
Puigcerdà	42.43123876	1.92716471	topo1	Puigcerdà	1
Puigpelat	41.27988736	1.29691475	topo1	Puigpelat	1
Quart	41.93979289	2.83987194	topo1	Quart	1
Queralbs	42.34858311	2.16274613	topo1	Queralbs	1
Puigverd de Lleida	41.54330308	0.73303042	topo1	Puigverd de Lleida	1
Puigdàlber	41.40440678	1.70090791	topo1	Puigdàlber	1
Premià de Mar	41.49239183	2.35810744	topo1	Premià de Mar	1
Pujalt	41.71714385	1.42082507	topo1	Pujalt	1
Puiggròs	41.55053376	0.88999583	topo1	Puiggròs	1
Preixens	41.79405228	1.05064832	topo1	Preixens	1
Premià de Dalt	41.50727392	2.34197767	topo1	Premià de Dalt	1
Puigverd d'Agramunt	41.77727831	1.12203494	topo1	Puigverd d Agramunt	1
Riba, la	41.31825095	1.17803191	topo1	la Riba	0
Ribera d'Ondara	41.62541972	1.34181894	topo1	Ribera d Ondara	1
Rajadell	41.72804121	1.70601646	topo1	Rajadell	1
Rasquera	41.00147843	0.59748744	topo1	Rasquera	1
Rabós	42.37906434	3.028525	topo1	Rabós	1
Renau	41.2247584	1.31119271	topo1	Renau	1
Querol	41.42293329	1.39702465	topo1	Querol	1
Reus	41.15510545	1.10876299	topo1	Reus	1
Regencós	41.95244587	3.16988997	topo1	Regencós	1
Riba-roja d'Ebre	41.25070535	0.4876126	topo1	Riba-roja d Ebre	1
Ribera d'Urgellet	42.31220906	1.38447102	topo1	Ribera d Urgellet	1
Ribes de Freser	42.30616632	2.16763831	topo1	Ribes de Freser	1
Riudarenes	41.82258709	2.71704512	topo1	Riudarenes	1
Riner	41.91393421	1.52461678	topo1	Riner	1
Ripollet	41.49710519	2.15508158	topo1	Ripollet	1
Riudecanyes	41.1301671	0.96067632	topo1	Riudecanyes	1
Riera de Gaià, la	41.16485589	1.36168162	topo1	la Riera de Gaià	0
Riudellots de la Selva	41.89281813	2.80329624	topo1	Riudellots de la Selva	1
Riudecols	41.16851499	0.97604745	topo1	Riudecols	1
Ripoll	42.20086676	2.19058714	topo1	Ripoll	1
Roda de Berà	41.18597879	1.45440035	topo1	Roda de Berà	1
Riumors	42.22730033	3.04212404	topo1	Riumors	1
Rocafort de Queralt	41.47803104	1.28149514	topo1	Rocafort de Queralt	1
Roca del Vallès, la	41.58743705	2.32570742	topo1	la Roca del Vallès	0
Rodonyà	41.2798289	1.39906177	topo1	Rodonyà	1
Rellinars	41.63735287	1.91081145	topo1	Rellinars	1
Roquetes	40.82039282	0.50298736	topo1	Roquetes	1
Roda de Ter	41.98100878	2.30940725	topo1	Roda de Ter	1
Roses	42.26219149	3.17788689	topo1	Roses	1
Sabadell	41.54622002	2.10827649	topo1	Sabadell	1
Rialp	42.44413236	1.13476571	topo1	Rialp	1
Rourell, el	41.22401222	1.21829513	topo1	el Rourell	0
Rubió	41.64445396	1.56996914	topo1	Rubió	1
Rupià	42.02041743	3.0108587	topo1	Rupià	1
Ràpita, la	40.62005244	0.59281738	topo1	la Ràpita	0
Rosselló	41.69328751	0.59523397	topo1	Rosselló	1
Rupit i Pruit	42.02375699	2.46595415	topo1	Rupit i Pruit	1
Riells i Viabrea	41.72690339	2.55896728	topo1	Riells i Viabrea	1
Riu de Cerdanya	42.34522081	1.82603108	topo1	Riu de Cerdanya	1
Riudaura	42.18857199	2.40680337	topo1	Riudaura	1
Salou	41.08147166	1.13422667	topo1	Salou	1
Sant Adrià de Besòs	41.43058547	2.21817353	topo1	Sant Adrià de Besòs	1
Salàs de Pallars	42.21276002	0.93147959	topo1	Salàs de Pallars	1
Sallent	41.82435229	1.89650419	topo1	Sallent	1
Sales de Llierca	42.2356215	2.64981918	topo1	Sales de Llierca	1
Sant Agustí de Lluçanès	42.08500383	2.12738895	topo1	Sant Agustí de Lluçanès	1
Salomó	41.22942496	1.37458858	topo1	Salomó	1
Sant Andreu Salou	41.87353532	2.82540286	topo1	Sant Andreu Salou	1
Riudoms	41.13889158	1.0515193	topo1	Riudoms	1
Rubí	41.49230826	2.0311536	topo1	Rubí	1
Sant Antoni de Vilamajor	41.67353114	2.40122523	topo1	Sant Antoni de Vilamajor	1
Sant Bartomeu del Grau	41.98104603	2.17485796	topo1	Sant Bartomeu del Grau	1
Sant Climent Sescebes	42.36878192	2.9805033	topo1	Sant Climent Sescebes	1
Sant Cugat Sesgarrigues	41.36437236	1.75283	topo1	Sant Cugat Sesgarrigues	1
Sant Celoni	41.68997482	2.49200974	topo1	Sant Celoni	1
Sant Andreu de la Barca	41.44681571	1.97555665	topo1	Sant Andreu de la Barca	1
Sant Cebrià de Vallalta	41.61975383	2.59965969	topo1	Sant Cebrià de Vallalta	1
Sant Boi de Lluçanès	42.05712634	2.15186684	topo1	Sant Boi de Lluçanès	1
Sant Aniol de Finestres	42.06219061	2.61651315	topo1	Sant Aniol de Finestres	1
Sant Cugat del Vallès	41.47080524	2.08493018	topo1	Sant Cugat del Vallès	1
Sant Boi de Llobregat	41.34677772	2.04521092	topo1	Sant Boi de Llobregat	1
Sant Esteve Sesrovires	41.49344352	1.87384233	topo1	Sant Esteve Sesrovires	1
Sant Andreu de Llavaneres	41.5744215	2.48326766	topo1	Sant Andreu de Llavaneres	1
Salt	41.97448262	2.79307844	topo1	Salt	1
Sant Esteve de la Sarga	42.07963463	0.76369009	topo1	Sant Esteve de la Sarga	1
Sant Feliu de Buixalleu	41.73539008	2.60758855	topo1	Sant Feliu de Buixalleu	1
Sant Feliu de Llobregat	41.38089988	2.04555205	topo1	Sant Feliu de Llobregat	1
Sant Ferriol	42.19790734	2.66903686	topo1	Sant Ferriol	1
Sant Fruitós de Bages	41.75083128	1.87369718	topo1	Sant Fruitós de Bages	1
Sant Feliu de Pallerols	42.07557918	2.50702418	topo1	Sant Feliu de Pallerols	1
Sant Feliu de Guíxols	41.78038557	3.02860721	topo1	Sant Feliu de Guíxols	1
Sant Fost de Campsentelles	41.51879754	2.23260277	topo1	Sant Fost de Campsentelles	1
Sant Esteve de Palautordera	41.70255129	2.43682078	topo1	Sant Esteve de Palautordera	1
Sant Hilari Sacalm	41.8791776	2.50876391	topo1	Sant Hilari Sacalm	1
Sant Hipòlit de Voltregà	42.01533257	2.23642223	topo1	Sant Hipòlit de Voltregà	1
Sant Jaume de Llierca	42.21286335	2.60858452	topo1	Sant Jaume de Llierca	1
Sant Jaume d'Enveja	40.70705096	0.71947028	topo1	Sant Jaume d Enveja	1
Sant Jaume dels Domenys	41.29928078	1.5589292	topo1	Sant Jaume dels Domenys	1
Sant Joan Despí	41.36702729	2.05604049	topo1	Sant Joan Despí	1
Sant Iscle de Vallalta	41.62442404	2.56872266	topo1	Sant Iscle de Vallalta	1
Sant Joan de Mollet	42.04566963	2.94271888	topo1	Sant Joan de Mollet	1
Sant Joan de les Abadesses	42.23277865	2.28482195	topo1	Sant Joan de les Abadesses	1
Sant Jordi Desvalls	42.07206415	2.95383264	topo1	Sant Jordi Desvalls	1
Sant Julià de Vilatorta	41.92192644	2.32509897	topo1	Sant Julià de Vilatorta	1
Sant Joan les Fonts	42.21264488	2.51177967	topo1	Sant Joan les Fonts	1
Sant Julià de Ramis	42.03454086	2.83958563	topo1	Sant Julià de Ramis	1
Sant Just Desvern	41.38598602	2.07576641	topo1	Sant Just Desvern	1
Sant Llorenç Savall	41.67872541	2.05830997	topo1	Sant Llorenç Savall	1
Sant Feliu Sasserra	41.94437798	2.02242885	topo1	Sant Feliu Sasserra	1
Sant Feliu de Codines	41.68884482	2.16407998	topo1	Sant Feliu de Codines	1
Sant Julià del Llor i Bonmatí	41.97225988	2.66106423	topo1	Sant Julià del Llor i Bonmatí	1
Sant Gregori	41.99070008	2.76017203	topo1	Sant Gregori	1
Sant Guim de la Plana	41.76294143	1.32407652	topo1	Sant Guim de la Plana	1
Sant Guim de Freixenet	41.65566775	1.41859109	topo1	Sant Guim de Freixenet	1
Sant Joan de Vilatorrada	41.74548484	1.80485938	topo1	Sant Joan de Vilatorrada	1
Sant Martí Sesgueioles	41.70230578	1.48829949	topo1	Sant Martí Sesgueioles	1
Sant Llorenç de la Muga	42.31998555	2.78955529	topo1	Sant Llorenç de la Muga	1
Sant Llorenç de Morunys	42.13703473	1.59189296	topo1	Sant Llorenç de Morunys	1
Sant Martí Vell	42.01977807	2.93108786	topo1	Sant Martí Vell	1
Sant Martí de Centelles	41.76569297	2.20493178	topo1	Sant Martí de Centelles	1
Sant Martí de Riucorb	41.55994115	1.05223562	topo1	Sant Martí de Riucorb	1
Sant Martí Sarroca	41.38477015	1.61153462	topo1	Sant Martí Sarroca	1
Sant Martí de Tous	41.55986864	1.52453705	topo1	Sant Martí de Tous	1
Sant Llorenç d'Hortons	41.46711499	1.82450866	topo1	Sant Llorenç d Hortons	1
Sant Miquel de Fluvià	42.17196777	2.99170439	topo1	Sant Miquel de Fluvià	1
Sant Mateu de Bages	41.79665276	1.73273207	topo1	Sant Mateu de Bages	1
Sant Martí de Llémena	42.03639593	2.64753274	topo1	Sant Martí de Llémena	1
Sant Martí d'Albars	42.02826716	2.07387297	topo1	Sant Martí d Albars	1
Sant Miquel de Campmajor	42.126012	2.68445944	topo1	Sant Miquel de Campmajor	1
Sant Mori	42.15377593	2.99076717	topo1	Sant Mori	1
Sant Pau de Segúries	42.26086051	2.36492229	topo1	Sant Pau de Segúries	1
Sant Pere de Vilamajor	41.68414842	2.38837365	topo1	Sant Pere de Vilamajor	1
Sant Pol de Mar	41.60020983	2.62142265	topo1	Sant Pol de Mar	1
Sant Quirze de Besora	42.10015944	2.22283148	topo1	Sant Quirze de Besora	1
Sant Quirze Safaja	41.72798941	2.15500826	topo1	Sant Quirze Safaja	1
Sant Quirze del Vallès	41.53310367	2.08078925	topo1	Sant Quirze del Vallès	1
Sant Quintí de Mediona	41.46218118	1.66297191	topo1	Sant Quintí de Mediona	1
Sant Ramon	41.72453272	1.35790263	topo1	Sant Ramon	1
Sant Pere Pescador	42.18815677	3.08196008	topo1	Sant Pere Pescador	1
Sant Sadurní d'Anoia	41.42409689	1.786539	topo1	Sant Sadurní d Anoia	1
Sant Pere de Torelló	42.07501465	2.2967913	topo1	Sant Pere de Torelló	1
Sant Pere de Ribes	41.26226838	1.77209081	topo1	Sant Pere de Ribes	1
Sant Pere Sallavinera	41.73669103	1.57537153	topo1	Sant Pere Sallavinera	1
Sant Sadurní d'Osormort	41.9019178	2.3814856	topo1	Sant Sadurní d Osormort	1
Sant Vicenç de Castellet	41.66551791	1.86388274	topo1	Sant Vicenç de Castellet	1
Sant Vicenç de Montalt	41.57833386	2.50933142	topo1	Sant Vicenç de Montalt	1
Sant Vicenç dels Horts	41.3933921	2.00998304	topo1	Sant Vicenç dels Horts	1
Santa Cecília de Voltregà	41.99314225	2.22228679	topo1	Santa Cecília de Voltregà	1
Santa Bàrbara	40.7145205	0.49241299	topo1	Santa Bàrbara	1
Santa Coloma de Cervelló	41.36740424	2.01579415	topo1	Santa Coloma de Cervelló	1
Santa Coloma de Gramenet	41.451786	2.20813616	topo1	Santa Coloma de Gramenet	1
Santa Coloma de Queralt	41.53242245	1.3838885	topo1	Santa Coloma de Queralt	1
Santa Margarida de Montbui	41.57515673	1.60775385	topo1	Santa Margarida de Montbui	1
Santa Eulàlia de Ronçana	41.65248899	2.22953985	topo1	Santa Eulàlia de Ronçana	1
Santa Cristina d'Aro	41.81268616	2.99634843	topo1	Santa Cristina d Aro	1
Santa Maria d'Oló	41.87381952	2.03560497	topo1	Santa Maria d Oló	1
Santa Coloma de Farners	41.8640765	2.66265205	topo1	Santa Coloma de Farners	1
Santa Maria de Miralles	41.5180786	1.52498967	topo1	Santa Maria de Miralles	1
Santa Oliva	41.25311797	1.55069958	topo1	Santa Oliva	1
Santa Pau	42.14426939	2.57136437	topo1	Santa Pau	1
Santa Susanna	41.63542109	2.70754972	topo1	Santa Susanna	1
Sarral	41.44460276	1.24857891	topo1	Sarral	1
Santpedor	41.78306992	1.8392022	topo1	Santpedor	1
Sarroca de Lleida	41.45843438	0.56205423	topo1	Sarroca de Lleida	1
Sarrià de Ter	42.01847569	2.82543811	topo1	Sarrià de Ter	1
Sarroca de Bellera	42.35972014	0.88127286	topo1	Sarroca de Bellera	1
Saus	42.13269852	2.97637241	topo1	Saus, Camallera i Llampaies	0
Saus, Camallera i Llampaies	42.12310923	2.95930378	topo1	Saus, Camallera i Llampaies	1
Savallà del Comtat	41.543117	1.29893231	topo1	Savallà del Comtat	1
Secuita, la	41.20464645	1.2795936	topo1	la Secuita	0
Santa Maria de Besora	42.12681151	2.25791137	topo1	Santa Maria de Besora	1
Selva de Mar, la	42.32448788	3.18647293	topo1	la Selva de Mar	0
Senan	41.46995053	1.08842598	topo1	Senan	1
Selva del Camp, la	41.21534896	1.1370834	topo1	la Selva del Camp	0
Serinyà	42.16906301	2.74439258	topo1	Serinyà	1
Serra de Daró	42.02833404	3.07206737	topo1	Serra de Daró	1
Sentiu de Sió, la	41.80480472	0.87845739	topo1	la Sentiu de Sió	0
Seròs	41.46329226	0.40955225	topo1	Seròs	1
Santa Maria de Palautordera	41.69323754	2.44588783	topo1	Santa Maria de Palautordera	1
Seu d'Urgell, la	42.35816328	1.46201318	topo1	la Seu d Urgell	0
Seva	41.83885377	2.27982436	topo1	Seva	1
Sobremunt	42.03603896	2.1669521	topo1	Sobremunt	1
Siurana	42.20947449	2.99411003	topo1	Siurana	1
Solivella	41.45600422	1.17761051	topo1	Solivella	1
Solsona	41.99434845	1.51817759	topo1	Solsona	1
Soleràs, el	41.4130345	0.68165937	topo1	el Soleràs	0
Sora	42.1125243	2.16057606	topo1	Sora	1
Susqueda	42.01404985	2.5445419	topo1	Susqueda	1
Sunyer	41.52325812	0.59301841	topo1	Sunyer	1
Tagamanent	41.7376325	2.26712137	topo1	Tagamanent	1
Sénia, la	40.63308091	0.2860934	topo1	la Sénia	0
Sudanell	41.55761329	0.56723242	topo1	Sudanell	1
Talamanca	41.73815732	1.97724975	topo1	Talamanca	1
Talavera	41.58205386	1.33820369	topo1	Talavera	1
Tarragona	41.1169279	1.25533043	topo1	Tarragona	1
Tarroja de Segarra	41.73044795	1.274248	topo1	Tarroja de Segarra	1
Talarn	42.18554866	0.90018508	topo1	Talarn	1
Tallada d'Empordà, la	42.08060748	3.05523169	topo1	la Tallada d Empordà	0
Taradell	41.87413939	2.28757001	topo1	Taradell	1
Tarrés	41.4225704	1.01964804	topo1	Tarrés	1
Tavertet	41.99572974	2.41926916	topo1	Tavertet	1
Teià	41.49963426	2.31952313	topo1	Teià	1
Terrassa	41.56341547	2.01033341	topo1	Terrassa	1
Tavèrnoles	41.95207151	2.32649253	topo1	Tavèrnoles	1
Terrades	42.31039267	2.83978536	topo1	Terrades	1
Tiana	41.48189047	2.26890268	topo1	Tiana	1
Tiurana	41.97582543	1.25558201	topo1	Tiurana	1
Tordera	41.70160253	2.71824182	topo1	Tordera	1
Torms, els	41.39416901	0.71972485	topo1	els Torms	0
Tivissa	41.04330676	0.73198956	topo1	Tivissa	1
Tivenys	40.90733424	0.5124489	topo1	Tivenys	1
Tornabous	41.70165983	1.05308029	topo1	Tornabous	1
Torre de Fontaubella, la	41.12436529	0.86429617	topo1	la Torre de Fontaubella	0
Torre de Claramunt, la	41.53352327	1.65833701	topo1	la Torre de Claramunt	0
Torre de Cabdella, la	42.42190747	0.98253147	topo1	la Torre de Cabdella	0
Tona	41.85031212	2.22856113	topo1	Tona	1
Torre de l'Espanyol, la	41.19180957	0.62509893	topo1	la Torre de l Espanyol	0
Torrebesses	41.42664815	0.59509369	topo1	Torrebesses	1
Torrefeta i Florejacs	41.75334896	1.27532798	topo1	Torrefeta i Florejacs	1
Torredembarra	41.14566163	1.39563133	topo1	Torredembarra	1
Torrefarrera	41.67321621	0.60663855	topo1	Torrefarrera	1
Torregrossa	41.58107247	0.83186291	topo1	Torregrossa	1
Torrelameu	41.70469051	0.70208299	topo1	Torrelameu	1
Torrelavit	41.44748987	1.72970021	topo1	Torrelavit	1
Torrelles de Llobregat	41.35893901	1.98115644	topo1	Torrelles de Llobregat	1
Torrelles de Foix	41.388311	1.56874586	topo1	Torrelles de Foix	1
Torrent	41.95201087	3.12769302	topo1	Torrent	1
Torroella de Fluvià	42.17487873	3.04096895	topo1	Torroella de Fluvià	1
Torres de Segre	41.53526451	0.51357715	topo1	Torres de Segre	1
Toses	42.32164368	2.01698644	topo1	Toses	1
Tortosa	40.81100812	0.52064304	topo1	Tortosa	1
Torroja del Priorat	41.21337866	0.81064228	topo1	Torroja del Priorat	1
Subirats	41.38279428	1.79835787	topo1	Subirats	1
Torroella de Montgrí	42.04107057	3.12610281	topo1	Torroella de Montgrí	1
Sentmenat	41.60866493	2.13542787	topo1	Sentmenat	1
Tortellà	42.2328818	2.63000059	topo1	Tortellà	1
Sort	42.41113456	1.12982187	topo1	Sort	1
Sitges	41.23490746	1.81161811	topo1	Sitges	1
Sils	41.81082984	2.74293402	topo1	Sils	1
Tírvia	42.51509054	1.24297133	topo1	Tírvia	1
Ultramort	42.03667882	3.03447793	topo1	Ultramort	1
Ullà	42.05070167	3.10767932	topo1	Ullà	1
Ulldemolins	41.32259103	0.87639502	topo1	Ulldemolins	1
Urús	42.35006996	1.85402074	topo1	Urús	1
Torà	41.81276729	1.40277661	topo1	Torà	1
Tàrrega	41.64640449	1.13936906	topo1	Tàrrega	1
Ulldecona	40.59823916	0.44887546	topo1	Ulldecona	1
Tossa de Mar	41.7180076	2.93123007	topo1	Tossa de Mar	1
Vacarisses	41.60722834	1.91790924	topo1	Vacarisses	1
Vall de Cardós	42.5643416	1.22507548	topo1	Vall de Cardós	1
Vajol, la	42.40380195	2.80019448	topo1	la Vajol	0
Vall-llobrega	41.88046712	3.12622726	topo1	Vall-llobrega	1
Vall de Bianya, la	42.21023603	2.45494424	topo1	la Vall de Bianya	0
Vallbona de les Monges	41.52501575	1.08856344	topo1	Vallbona de les Monges	1
Vallclara	41.37736714	0.98225214	topo1	Vallclara	1
Vallfogona de Ripollès	42.19538574	2.30363276	topo1	Vallfogona de Ripollès	1
Vallfogona de Riucorb	41.56291705	1.23596702	topo1	Vallfogona de Riucorb	1
Vallirana	41.38800715	1.93188881	topo1	Vallirana	1
Vallgorguina	41.64741254	2.51055107	topo1	Vallgorguina	1
Vallromanes	41.53156277	2.297941	topo1	Vallromanes	1
Valls d'Aguilar, les	42.29495742	1.34175205	topo1	les Valls d Aguilar	0
Valls de Valira, les	42.37945129	1.45614848	topo1	les Valls de Valira	0
Vansa i Fórnols, la	42.23334536	1.48098754	topo1	la Vansa i Fórnols	0
Veciana	41.6561298	1.48840128	topo1	Veciana	1
Vandellòs i l'Hospitalet de l'Infant	41.01988254	0.83463089	topo1	Vandellòs i l Hospitalet de l Infant	1
Verdú	41.61018266	1.14363791	topo1	Verdú	1
Ventalló	42.14887521	3.02687658	topo1	Ventalló	1
Vendrell, el	41.22021408	1.53492905	topo1	el Vendrell	0
Vespella de Gaià	41.1951994	1.3625708	topo1	Vespella de Gaià	1
Verges	42.06040322	3.04657729	topo1	Verges	1
Vic	41.93049048	2.25433998	topo1	Vic	1
Vidreres	41.78888434	2.77922291	topo1	Vidreres	1
Vielha e Mijaran	42.7007269	0.79285958	topo1	Vielha e Mijaran	1
Vidrà	42.12247168	2.30988455	topo1	Vidrà	1
Vila-sacra	42.26549857	3.01813223	topo1	Vila-sacra	1
Vila-sana	41.6632981	0.92756239	topo1	Vila-sana	1
Vila-rodona	41.31083706	1.35811702	topo1	Vila-rodona	1
Vilabertran	42.28269494	2.98156047	topo1	Vilabertran	1
Vilabella	41.24683568	1.32994149	topo1	Vilabella	1
Vila-seca	41.11097195	1.1450391	topo1	Vila-seca	1
Viladasens	42.09572281	2.93017067	topo1	Viladasens	1
Vilablareix	41.95261121	2.79400671	topo1	Vilablareix	1
Viladamat	42.13345727	3.07477099	topo1	Viladamat	1
Vilademuls	42.13868986	2.88787423	topo1	Vilademuls	1
Viladecavalls	41.55485863	1.95378397	topo1	Viladecavalls	1
Viladecans	41.31578999	2.02040077	topo1	Viladecans	1
Vilafant	42.24698274	2.93757632	topo1	Vilafant	1
Vilafranca del Penedès	41.34640752	1.69817346	topo1	Vilafranca del Penedès	1
Viladrau	41.84751635	2.38998247	topo1	Viladrau	1
Vilalba dels Arcs	41.12101437	0.41018093	topo1	Vilalba dels Arcs	1
Vilaller	42.47670342	0.7157915	topo1	Vilaller	1
Vilajuïga	42.32551009	3.09296005	topo1	Vilajuïga	1
Vilallonga del Camp	41.21142924	1.20574366	topo1	Vilallonga del Camp	1
Vilamacolum	42.19643163	3.05680126	topo1	Vilamacolum	1
Vilallonga de Ter	42.33115611	2.31213951	topo1	Vilallonga de Ter	1
Vilamòs	42.74744196	0.72688654	topo1	Vilamòs	1
Vilamalla	42.21768389	2.9704745	topo1	Vilamalla	1
Vilamaniscle	42.37515955	3.06777373	topo1	Vilamaniscle	1
Vilanant	42.25459633	2.88868518	topo1	Vilanant	1
Vilanova d'Escornalbou	41.1128721	0.93662681	topo1	Vilanova d Escornalbou	1
Vilanova de Bellpuig	41.61475992	0.96076488	topo1	Vilanova de Bellpuig	1
Vilanova de Sau	41.94838126	2.38696444	topo1	Vilanova de Sau	1
Vilanova de Meià	41.99526464	1.02267546	topo1	Vilanova de Meià	1
Vilanova de Prades	41.34804634	0.95545403	topo1	Vilanova de Prades	1
Vilanova de l'Aguda	41.91193886	1.25260508	topo1	Vilanova de l Aguda	1
Vilanova del Vallès	41.55417729	2.28915034	topo1	Vilanova del Vallès	1
Vilanova de Segrià	41.71264518	0.61883471	topo1	Vilanova de Segrià	1
Vilassar de Dalt	41.51720521	2.35840582	topo1	Vilassar de Dalt	1
Vilaplana	41.22856192	1.03318717	topo1	Vilaplana	1
Vilanova i la Geltrú	41.22426707	1.72591967	topo1	Vilanova i la Geltrú	1
Vilassar de Mar	41.502293	2.39260007	topo1	Vilassar de Mar	1
Vilaür	42.14361013	2.95508715	topo1	Vilaür	1
Vilaverd	41.33424825	1.17734806	topo1	Vilaverd	1
Vilella Alta, la	41.22541257	0.78046475	topo1	la Vilella Alta	0
Vilella Baixa, la	41.22066563	0.76180606	topo1	la Vilella Baixa	0
Vilosell, el	41.38394808	0.94662366	topo1	el Vilosell	0
Vilobí del Penedès	41.3891697	1.6615138	topo1	Vilobí del Penedès	1
