42.28929,3.28054	1703201001	12.95164
41.40099,2.16293	0801906058	1.9113814
41.91809,3.16156	1711703002	2.1612635
41.85183,3.04849	1703401005	6.0552487
42.05038,3.10755	1720401001	1.3333334
41.00959,0.94086	4309201007	5.7589984
41.27855,1.96522	0805604001	0.7625272
41.07818,1.16856	4390501001	10.225656
41.46805,2.28135	0812601004	1.0285715
41.67131,1.2722	2507202001	0.10718114
42.72961,0.77749	2524301002	5.2673903
42.19924,2.70063	1701901001	3.849304
41.05492,1.02612	4303802010	3.525741
42.11895,3.13167	1706201002	6.0994363
41.86203,3.06717	1703401004	7.908163
41.14933,1.22024	4304701001	0.09363296
42.11437,3.13628	1706201002	6.0994363
42.29448,3.17459	1715201006	4.6480145
41.01044,0.92754	4309201006	5.2517595
41.07538,1.10052	4303802006	4.783163
41.8991,3.20241	1711702003	8.406874
42.14823,0.91806	2523403001	2.0713463
41.71987,2.93202	1720201002	7.6398854
41.07919,1.16918	4390501001	10.225656
41.79898,3.00692	1718101002	5.3981624
41.39545,2.17048	0801902070	5.6847544
41.49179,1.6534	0812201001	0.36515388
42.28918,3.28098	1703201001	12.95164
41.40023,2.19988	0801910058	2.746365
41.01873,0.94143	4309201008	6.0597973
41.00751,0.94129	4309201007	5.7589984
41.07809,1.14356	4390501002	8.863346
41.83535,3.07394	1704801004	7.2619877
42.10573,3.13853	1706201005	7.467773
41.75545,2.81151	1721301004	7.626147
41.69726,2.71393	0828401002	0.12406948
41.62871,2.69439	0816301012	0.12484395
41.61259,2.64647	0803501003	2.798106
41.07781,1.17889	4317101008	2.5277839
41.39904,2.16799	0801902057	1.5898252
41.37379,2.13483	0801903100	2.0260491
41.23458,0.84696	4311201001	2.739726
41.71302,2.85087	1709503001	6.135531
41.18971,1.58348	4303702002	2.5605536
41.39284,2.15552	0801902084	3.5114503
41.64306,2.7191	0826101002	5.8159723
41.27059,1.98196	0805605001	0.8324662
41.43199,2.22019	0819401005	1.3079667
41.30232,2.00861	0808901005	0.18083182
41.20465,1.27959	4314401001	0.50968397
41.26645,1.95929	0805604004	2.4571855
41.27202,1.71192	0804301001	1.0191083
42.05179,3.16762	1719901007	11.568627
41.71082,2.85809	1709503001	6.135531
40.82662,0.73495	4310401002	3.4927459
41.18335,1.45657	4313101003	0.7936508
41.4078,2.16833	0801907003	0.15873016
41.39162,2.07447	0822101009	0.51150894
41.19254,0.77712	4306901001	2.293578
41.41045,2.18774	0801910026	0.26666668
41.19607,1.62458	4305101004	1.6697104
42.10779,3.14817	1706201005	7.467773
41.77626,1.98322	0803401001	0.17152658
41.43114,2.21989	0819401003	1.2
42.37541,2.92009	1704201001	3.183024
42.07963,3.0938	1701801001	3.3268101
40.88425,0.80041	4301301001	4.260813
41.69851,2.83111	1709501003	3.4930587
41.69514,2.8235	1709501003	3.4930587
42.38748,1.91012	1706901001	2.631579
41.40557,2.20599	0801910075	0.42553192
41.13308,1.3952	4315301002	5.4678006
41.6135,2.65859	0803501002	1.2618296
42.29355,3.17985	1715201006	4.6480145
41.07527,1.0522	4303801001	1.0302198
41.02521,0.91319	4309201008	6.0597973
40.80978,0.49692	4313302002	0.28985506
42.24821,3.19234	1715202003	14.349944
41.39916,2.15712	0801906048	4.6460176
41.51621,2.36115	0821401003	0.0
41.22002,1.62757	4305101001	1.5169903
41.74172,2.81224	1709504001	4.9856734
41.12458,1.28535	4314807007	1.9366198
41.06381,1.04371	4303802005	3.580213
41.3813,1.32844	4303601001	0.7246377
41.86856,3.07543	1703401001	1.628854
41.70107,2.85426	1709502003	11.281337
41.40159,2.16915	0801902055	1.1494253
41.78182,3.03437	1716003001	1.1061947
41.72209,2.87072	1709503002	7.547908
42.12554,3.13466	1706201001	8.514336
42.3716,1.88725	1700601001	3.9496782
41.11354,1.24267	4314806016	0.25466892
42.19257,3.03235	1719801001	4.3103447
41.3893,2.14435	0801902111	0.78277886
41.38944,2.15096	0801902103	1.5825915
40.59235,0.56267	4300401003	3.4951456
41.42279,1.02044	2521801001	3.6363637
42.23937,3.12451	1704701003	11.263218
41.00737,0.93122	4309201006	5.2517595
41.21864,1.72929	0830702004	1.0997643
