Carrer Ramon Llull, 27, 43850, Cambrils	41.06685001	1.0574716	address	Carrer de Ramon Llull 49, Cambrils
Carrer Miguel Hidalgo, 14, 43850, Cambrils	41.0673112	1.05031795	address	Carrer de Miguel Hidalgo 28, Cambrils (la Llosa)
Passeig Marítim Sant Joan de Déu ( 204-205 ), 204, 43882, Calafell	41.18975476	1.59991205	address	Passeig Marítim de Sant Joan de Déu 204-205, Calafell (Segur de Calafell)
Carrer Copèrnic, 7, 43850, Cambrils	41.06084223	1.03486798	address	Carrer de Copèrnic 7, Cambrils (Ardiaca)
Plaça Europa, 10, 43840, Salou			NONE	
Carrer Kepler, 2, 43850, Cambrils	41.06118224	1.03542608	address	Carrer de Kepler 2, Cambrils (Ardiaca)
Carrer Neptú, 35, 43850, Cambrils	41.0551502	1.02535193	address	Carrer de Neptú 35-39, Cambrils (Ardiaca)
Carrer Niu de l'Àliga, 9, 43850, Cambrils	41.08514971	1.10111463	address	Carrer del Niu de l'Àliga 25, Cambrils (Mas d'en Bosc)
Carrer Robert Gerhard, 7, 43850, Cambrils	41.06670204	1.05684136	address	Carrer de Robert Gerhard 14-15, Cambrils
Avinguda Diputació, 170, 43850, Cambrils	41.07313004	1.11077141	address	Avinguda de la Diputació 170, Mas d'en Gran, Cambrils (Vilafortuny)
Passatge B, 3, 43850, Cambrils	41.0789647	1.05296708	address	Passatge Número 3 11 B, Cambrils
Carrer Mallorca, 41, 43820, Calafell	41.18834748	1.57047806	address	Carrer de Mallorca 41, Calafell (Platja de Calafell)
Avinguda Diputacio, 170, 43850, Cambrils	41.07313004	1.11077141	address	Avinguda de la Diputació 170, Mas d'en Gran, Cambrils (Vilafortuny)
Avinguda Diputació, 39, 43850, Cambrils	41.06486338	1.07908792	address	Avinguda de la Diputació 39, Austral, Cambrils (Cambrils Badia)
Carrer de Berlín, 5, 43840, Salou	41.07818157	1.13671385	address	Carrer de Berlín 25, Salou
Avinguda Vilafortuny, 66, 43850, Cambrils	41.07860545	1.09650771	address	Avinguda de Vilafortuny 66, Cambrils (Vilafortuny)
Carrer Gladiols, 66, 43850, Cambrils	41.06162604	1.04337905	address	Carrer dels Gladiols 66, Cambrils (la Llosa)
Avinguda Diputació, 150, 43850, Cambrils	41.0719478	1.10641613	address	Avinguda de la Diputació 150, Mem Ling, Cambrils (Vilafortuny)
Carrer Alfred Sisley, 7, 43850, Cambrils	41.06469871	1.03999808	address	Carrer d'Alfred Sisley 28 G, Cambrils (la Llosa)
Passeig Sant Joan Baptista La Salle, 37, 43850, Cambrils	41.06485391	1.05436514	address	Passeig de Sant Joan Baptista de la Salle 38, Cambrils (la Llosa)
Carretera TV 3101-pol 26, KM 1, 43330, Riudoms			NONE	
Avinguda del Batlle Pere Molas, 3, 43840, Salou	41.08012111	1.14821582	address	Avinguda del Batlle Pere Molas 10, Salou
Carrer Burguera, 4, 43840, Salou	41.07829522	1.14358258	address	Carrer de la Burguera 4, Salou
Carrer Baronia, 15, 43850, Cambrils	41.07231303	1.07089443	address	Carrer de Joan Bardina 15-17, Cambrils (Cambrils Badia)
Carrer Auguste Renoir, 21, 43850, Cambrils	41.06569666	1.03880533	address	Carrer d'Auguste Renoir 52 A, Cambrils (la Llosa)
Carrer Alfred Sisley, 1, 43850, Cambrils	41.06469871	1.03999808	address	Carrer d'Alfred Sisley 28 G, Cambrils (la Llosa)
Carrer Garbi, 2, 43850, Cambrils	41.08061257	1.04894018	address	Carrer de Gabriel Ferrater 2, Cambrils
Avinguda Diputació, 64, 43850, Cambrils	41.06695239	1.09003123	address	Avinguda de la Diputació 64, Tucan, Cambrils (Vilafortuny)
Carrer Castell de Perelada, 11, 43850, Cambrils	41.07735196	1.10430455	address	Carrer del Castell de Peralada 11, Cambrils (Vilafortuny)
Passeig Sant Joan Baptista La Salle, 38, 43850, Cambrils	41.06485391	1.05436514	address	Passeig de Sant Joan Baptista de la Salle 38, Cambrils (la Llosa)
Carrer Mas del Vidalet, 7, 43850, Cambrils	41.07383324	1.08888855	address	Carrer del Mas del Vidalet 32, Cambrils (Vilafortuny)
Carrer Ruda, 10, 43830, Torredembarra	41.13425825	1.39713741	address	Carrer de la Ruda 10, Torredembarra
Carrer Riu Brugent, 8, 43850, Cambrils	41.06680578	1.08838988	address	Carrer del Riu Brugent 22, Cambrils (Vilafortuny)
Carrer Segre, 24, 43850, Cambrils	41.05843282	1.02681623	address	Carrer de Guillem de Sagrera 24, Cambrils (Ardiaca)
Carrer Riu Brugent, 2, 43850, Cambrils	41.06680578	1.08838988	address	Carrer del Riu Brugent 22, Cambrils (Vilafortuny)
Avinguda Canyadell, 17, 43830, Torredembarra	41.13501096	1.39321449	address	Avinguda del Canyadell 17, Torredembarra
Carrer Riu Brugent, 19-21, 43850, Cambrils	41.06680578	1.08838988	address	Carrer del Riu Brugent 22, Cambrils (Vilafortuny)
Avinguda Sol, 61, 43850, Cambrils	41.06853446	1.07898223	address	Avinguda del Sol 61, Cambrils (Cambrils Badia)
Passeig Rafael Campalans, 41, 43830, Torredembarra	41.14291789	1.41032756	address	Passeig de Rafael Campalans 42, Torredembarra
Carrer Fragata, 9, 43830, Torredembarra	41.15302744	1.41990914	address	Carrer de la Fragata 9, Torredembarra
Carrer Xalet del Bau, 9, 43850, Cambrils	41.07207265	1.05323014	address	Carrer de Mossèn Jacint Verdaguer 10, Xalet Verd i Blau, Cambrils
Passatge Pins, 9, 43830, Torredembarra	41.13653258	1.39971828	address	Passatge dels Pins 9 D, Torredembarra
Carrer Calderon de la Barca, 31, 43850, Cambrils	41.06698317	1.07793307	address	Carrer de Calderón de la Barca 37, Cambrils (Cambrils Badia)
Carrer New York, 6, 43850, Cambrils	41.07430277	1.09747486	address	Carrer de New York 5-9, Cambrils (Vilafortuny)
Carrer New York, 4, 43850, Cambrils	41.07430277	1.09747486	address	Carrer de New York 5-9, Cambrils (Vilafortuny)
Carrer NEW YORK, 6A, 43850, Cambrils	41.07428892	1.09765764	address	Carrer de New York 6 A, Cambrils (Vilafortuny)
Passeig Rafael Casanova, 3, 43003, Tarragona			NONE	
Avinguda diputació, 170, 43850, Cambrils	41.07313004	1.11077141	address	Avinguda de la Diputació 170, Mas d'en Gran, Cambrils (Vilafortuny)
Avinguda del Sol, 61, 43850, Cambrils	41.06963056	1.07845747	address	Avinguda del Sol 65 D, Cambrils (Cambrils Badia)
Avinguda del Sol, 65-A, 43850, Cambrils	41.06963056	1.07845747	address	Avinguda del Sol 65 D, Cambrils (Cambrils Badia)
Carrer Sant Antoni, 1, 43850, Cambrils	41.06506845	1.05916665	address	Carrer de Sant Antoni 11, Cambrils
Avinguda Beethoven, 8, 43850, Cambrils	41.06768592	1.07076421	address	Avinguda de Beethoven 8, Cambrils (Cambrils Badia)
Carrer Sant Jaume, 12, 43850, Cambrils	41.06798784	1.05111915	address	Carrer de Sant Jaume 18, Cambrils (la Llosa)
Carrer Lluis Millet, 52, 43850, Cambrils	41.0688407	1.07871364	address	Avinguda de Lluís Millet 52, Cambrils (Cambrils Badia)
Avinguda Riera de Riudecanyes, 9, 43850, Cambrils	41.06678364	1.05160973	address	Avinguda de la Riera de Riudecanyes 10, Cambrils (la Llosa)
Avinguda Sol, 65, 43850, Cambrils	41.06963056	1.07845747	address	Avinguda del Sol 65 D, Cambrils (Cambrils Badia)
Carrer Golf Sant Jordi, 7, 43850, Cambrils	41.06533665	1.0482345	address	Carrer del Golf de Sant Jordi 10, Cambrils (la Llosa)
Avinguda Diputació, 136, 43850, Cambrils	41.07120978	1.10304457	address	Avinguda de la Diputació 136, Playmar, Cambrils (Vilafortuny)
Carrer Cap de Sant Pere, 19, 43850, Cambrils	41.07741106	1.10480683	address	Carrer del Cap de Sant Pere 35, Cambrils (Vilafortuny)
Carrer Ramon Llull, 34, 43850, Cambrils	41.06685001	1.0574716	address	Carrer de Ramon Llull 49, Cambrils
Passeig Pau Casals, 92, 43481, Vila-seca	41.0831095	1.18288697	address	Passeig de Pau Casals 137 1, Vila-seca (la Pineda)
Avinguda Lluis Millet, 52, 43850, Cambrils	41.0688407	1.07871364	address	Avinguda de Lluís Millet 52, Cambrils (Cambrils Badia)
Avinguda de la Diputació, 133, 43850, Cambrils	41.07367313	1.11180184	address	Avinguda de la Diputació 181 B, Cambrils (Vilafortuny)
Avinguda Sol, 16, 43850, Cambrils	41.06605487	1.08003683	address	Avinguda del Sol 16, Cambrils (Cambrils Badia)
Carrer Xalet del Bau, 10, 43850, Cambrils	41.07207265	1.05323014	address	Carrer de Mossèn Jacint Verdaguer 10, Xalet Verd i Blau, Cambrils
Carrer Tramuntana, 2, 43850, Cambrils	41.06717015	1.05510916	address	Carrer de la Tramuntana 2, Cambrils (la Llosa)
Avinguda Sol, 53, 43850, Cambrils	41.0682589	1.07906874	address	Avinguda del Sol 53, Cambrils (Cambrils Badia)
Carrer de Sant Jaume, 16, 43850, Cambrils	41.07455302	1.05173693	address	Carrer de Sant Pau 16, Cambrils
Carrer Acàcies, 7, 43890, Vandellòs i l'Hospitalet de l'Infant	40.98939105	0.92179117	address	Carrer de les Acàcies 7, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Avinguda Diputació, 78, 43850, Cambrils	41.06857578	1.09320324	address	Avinguda de la Diputació 78, Reus Mediterrani, Cambrils (Vilafortuny)
Avinguda Diputació, 40, 43850, Cambrils	41.06480462	1.07964947	address	Avinguda de la Diputació 40, Cambrils (Cambrils Badia)
Avinguda Diputació, 188, 43850, Cambrils	41.07379819	1.1142739	address	Avinguda de la Diputació 188, Costa d'Or II, Cambrils (Vilafortuny)
Carrer Tomas Luis de Victoria, 1, 43850, Cambrils	41.06967049	1.07160796	address	Avinguda de Tomàs Luis de Victòria 1-9, Cambrils (Cambrils Badia)
Carrer Tarongers, 48, 43850, Cambrils	41.06761495	1.0788789	address	Carrer dels Tarongers 48, Cambrils (Cambrils Badia)
Carrer Sant Jaume, 16, 43850, Cambrils	41.06798784	1.05111915	address	Carrer de Sant Jaume 18, Cambrils (la Llosa)
Carrer Riu Brugent, 10, 43850, Cambrils	41.06680578	1.08838988	address	Carrer del Riu Brugent 22, Cambrils (Vilafortuny)
Carrer Xalet del Bau, 2, 43850, Cambrils	41.07207265	1.05323014	address	Carrer de Mossèn Jacint Verdaguer 10, Xalet Verd i Blau, Cambrils
Carrer del Xalet del Bau, 10, 43850, Cambrils	41.07207265	1.05323014	address	Carrer de Mossèn Jacint Verdaguer 10, Xalet Verd i Blau, Cambrils
Carrer Pontasgo, 7, 43890, Vandellòs i l'Hospitalet de l'Infant			NONE	
Avinguda Sant Joan de Déu, 62, 43820, Calafell			NONE	
Carrer Taix, 3, 43890, Vandellòs i l'Hospitalet de l'Infant	40.9891071	0.91303814	address	Carrer del Taix 3, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Avinguda Sant Joan de Déu, 65, 43820, Calafell			NONE	
Carrer Pontasgo, 1, 43890, Vandellòs i l'Hospitalet de l'Infant			NONE	
Avinguda Sant Joan de Déu, 62, 43821, Calafell			NONE	
Carrer Cesar Gimeno, 3, 43890, Vandellòs i l'Hospitalet de l'Infant	40.99148183	0.93002649	address	Carrer de César Gimeno 43, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Carrer Via Augusta, 65, 43890, Vandellòs i l'Hospitalet de l'Infant	40.99010132	0.91754651	address	Avinguda de la Via Augusta 65, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Carrer Hifrensa, 29, 43890, Vandellòs i l'Hospitalet de l'Infant	40.98963592	0.91148179	address	Carrer d'Hifrensa 29, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Carrer Paris, 5, 43890, Vandellòs i l'Hospitalet de l'Infant	40.99000166	0.92187981	address	Carrer de París 5, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Carrer Rafael Casanova, 15-17, 43820, Calafell	41.18758423	1.56690646	address	Carrer de Rafael Casanova 34, Calafell (Platja de Calafell)
Carrer Cala Jostell, 9, 43890, Vandellòs i l'Hospitalet de l'Infant	40.98956042	0.91591964	address	Carrer de Calajustell 9, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Carrer Llastres, 38, 43890, Vandellòs i l'Hospitalet de l'Infant	40.99162077	0.92995682	address	Carrer del Llastres 38, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Carrer Estació, 9, 43890, Vandellòs i l'Hospitalet de l'Infant	40.99284194	0.92238326	address	Carrer de l'Estació 9, Vandellòs i l'Hospitalet de l'Infant (l'Hospitalet de l'Infant)
Avinguda Marinada, 11, 43820, Calafell			NONE	
Carrer Sant Jaume, 4, 43850, Cambrils	41.06798784	1.05111915	address	Carrer de Sant Jaume 18, Cambrils (la Llosa)
Carrer Còrsega, 39, 43850, Cambrils	41.07701887	1.09304275	address	Carrer de Còrsega 39, Cambrils (Vilafortuny)
Avinguda Alemanya, 71, 43882, Calafell	41.20420496	1.60191524	address	Avinguda d'Alemanya 71, Calafell (Segur de Calafell)
Avinguda Diputació, 144, 43850, Cambrils	41.07170167	1.10539654	address	Avinguda de la Diputació 144, Fabiola, Cambrils (Vilafortuny)
Carrer Tarongers, 44, 43850, Cambrils	41.06724674	1.07867965	address	Carrer dels Tarongers 44 J, Cambrils (Cambrils Badia)
Carrer DUNES Porta 501, 1, 43840, Salou			NONE	
Carrer Bosc Gran, 8, 43840, Salou	41.06629317	1.16809002	address	Carrer del Bosc Gran 59, Salou (Cap de Salou)
Carrer Bosc gran, 10, 43840, Salou	41.06629317	1.16809002	address	Carrer del Bosc Gran 59, Salou (Cap de Salou)
Carrer Bosc del Qüec, 2, 43840, Salou	41.06368083	1.16555549	address	Carrer de Bosc del Quec 20, Salou (Cap de Salou)
Carrer Bosc Gran, 10, 43840, Salou	41.06629317	1.16809002	address	Carrer del Bosc Gran 59, Salou (Cap de Salou)
Carrer Punta del Cavall, 82, 43840, Salou	41.0591657	1.16739129	address	Carrer de la Punta del Cavall 82, Salou (Cap de Salou)
Carrer Dunes, 1, 43840, Salou	41.06005385	1.16310423	address	Carrer de les Dunes 1, Salou (Cap de Salou)
Carrer Tarragona, 6, 43840, Salou	41.08193799	1.13711769	address	Carrer de Tarragona 6, Salou
Carrer Les Dunes, 1, 43840, Salou	41.05967218	1.16264529	address	Carrer de les Dunes 7, Salou (Cap de Salou)
Carrer Girona, 10, 43840, Salou	41.07545579	1.14043893	address	Carrer de Girona 10, Salou
Carrer del Sol, 51, 43840, Salou	41.07483818	1.11907269	address	Carrer del Sol 74, Salou
Carrer DUNES, 1, 43840, Salou	41.06005385	1.16310423	address	Carrer de les Dunes 1, Salou (Cap de Salou)
Carrer Sol, 51-55, 43840, Salou	41.07511022	1.12192469	address	Carrer del Sol 51, Salou
Carrer Cala Morisca, 5, 43840, Salou	41.05751628	1.16983281	address	Carrer de la Cala Morisca 9, Salou (Cap de Salou)
Carrer Joanot Martorell, 1, 43840, Salou	41.07294453	1.15096231	address	Carrer de Joanot Martorell 4, Salou
Carrer Casas, 2, 43830, Torredembarra	41.15252077	1.41845005	address	Carrer del Pintor Casas 21 Casa 2, Torredembarra
Carrer Figuera, 9, 43830, Torredembarra	41.13436036	1.39515311	address	Carrer de la Figuera 9, Torredembarra
Carrer del Bosc Gran, 8, 43840, Salou	41.06629317	1.16809002	address	Carrer del Bosc Gran 59, Salou (Cap de Salou)
Carrer Santa Rosalia, 4, 43830, Torredembarra	41.14470284	1.39862055	address	Carrer de Santa Rosalia 38, Torredembarra
Carrer Tolomeo, 4, 43850, Cambrils			NONE	
Carrer Passatge C, 4, 43850, Cambrils			NONE	
Urbanització La Mora-Baixa Garrotxa, 4, 43008, Tarragona	41.11645839	1.25691644	address	Baixada de la Baixada de la Pescateria 4, Tarragona
Carrer Copernico, 15, 43850, Cambrils	41.06016401	1.03526477	address	Carrer de Copèrnic 15, Cambrils (Ardiaca)
Urbanització La Mora-Baix Emporda, 4, 43008, Tarragona	41.11581556	1.21226271	address	Carrer X-Urbanització del Pilar 4 Bloc Bic, Bloc Bic, Tarragona (Campclar)
Carrer Van Gogh, 6, 43850, Cambrils	41.05892168	1.03292554	address	Carrer de Cambrils 6, Cambrils (Ardiaca)
Carrer Nantes, 35, 43850, Cambrils	41.07260655	1.10323428	address	Carrer de Nantes 35, Cambrils (Vilafortuny)
Carrer Edgar Degas, 14, 43850, Cambrils	41.0610534	1.03905298	address	Carrer d'Edgar Degas 22, Cambrils (la Llosa)
Carrer Passatge F, 10, 43850, Cambrils	41.06149598	1.03774585	address	Passatge F 10, Cambrils (la Llosa)
Camí Corralet, 15, 43850, Cambrils	41.06910534	1.08735403	address	Carrer del Camí del Corralet 15-17, Cambrils (Vilafortuny)
Avinguda Montserrat, 27, 43830, Torredembarra	41.13936123	1.40001829	address	Avinguda de Montserrat 27, Torredembarra
Avinguda Diputació, 76, 43850, Cambrils	41.06787446	1.0931448	address	Avinguda de la Diputació 76, Cambrils (Vilafortuny)
Carrer Castell d'Almansa, 52, 43850, Cambrils	41.08110098	1.10600539	address	Carrer del Castell d'Almansa 66-68, Cambrils (Mas d'en Bosc)
Carrer Joan Miró, 10, 43850, Cambrils	41.07986845	1.0969485	address	Carrer de Joan Miró 16-18 2, Cambrils (Mas d'en Bosc)
Carrer Castell d'Almansa, 54, 43850, Cambrils	41.08110098	1.10600539	address	Carrer del Castell d'Almansa 66-68, Cambrils (Mas d'en Bosc)
Carrer Ganssen, 9, 43850, Cambrils			NONE	
Carrer JOSEP MARIA PERICAS, 5, 43850, Cambrils	41.07335622	1.05152201	address	Carrer del Doctor Josep Maria Queral 5, Cambrils
Passeig Marítim, 104, 43850, Cambrils	41.05346711	1.02439049	address	Passeig Marítim de Ponent 104, Cambrils (Ardiaca)
Avinguda Diputació, 85, 43850, Cambrils	41.06903467	1.09341219	address	Avinguda de la Diputació 85, Reus Mediterrani, Cambrils (Vilafortuny)
Avinguda de la Diputació, 145, 43850, Cambrils	41.07367313	1.11180184	address	Avinguda de la Diputació 181 B, Cambrils (Vilafortuny)
Carrer Neptu, 42, 43850, Cambrils	41.05433601	1.02547961	address	Carrer de Neptú 42, Cambrils (Ardiaca)
Passeig Miramar, 34, 43850, Cambrils	41.06540103	1.0602287	address	Passeig de Miramar 34, Cambrils
Avinguda Sol, 63, 43850, Cambrils	41.06927092	1.07880514	address	Avinguda del Sol 63, Cambrils (Cambrils Badia)
Carrer Castell de Tamarit, 16, 43850, Cambrils	41.08274849	1.10273455	address	Carrer del Castell de Tamarit 26, Cambrils (Mas d'en Bosc)
Carrer Andromeda, 8, 43850, Cambrils	41.07342506	1.11426116	address	Carrer d'Andròmeda 8, Cambrils (Vilafortuny)
Passeig Marítim, 27B, 43850, Cambrils	41.05407495	1.02524137	address	Passeig Marítim de Ponent 97-98, Cambrils (Ardiaca)
Carrer Castell de Fores, 6, 43850, Cambrils	41.08199853	1.10314015	address	Carrer del Castell de Forès 6, Cambrils (Mas d'en Bosc)
Travessera Ancora, 10, 43850, Cambrils	41.06645925	1.06351772	address	Travessia de l'Àncora 10-12, Cambrils
Carrer Castell de Tamarit, 22, 43850, Cambrils	41.08274849	1.10273455	address	Carrer del Castell de Tamarit 26, Cambrils (Mas d'en Bosc)
Carrer Jupiter, 6, 43850, Cambrils			NONE	
Carrer Gladiols, 34, 43850, Cambrils	41.06406369	1.04173773	address	Carrer dels Gladiols 34 A, Cambrils (la Llosa)
Avinguda Diputacio, 177, 43850, Cambrils	41.07333091	1.11030654	address	Avinguda de la Diputació 177 A, Cambrils (Vilafortuny)
Passeig Miramar, 39, 43850, Cambrils	41.06545	1.06067006	address	Passeig de Miramar 39, Cambrils
Avinguda Mas de Clariana, 63, 43850, Cambrils	41.08468821	1.09885606	address	Avinguda del Mas de Clariana 82 A, Cambrils (Mas d'en Bosc)
Carrer Guillem Sagrera, 26, 43850, Cambrils	41.05823311	1.02698153	address	Carrer de Guillem de Sagrera 26-28, Cambrils (Ardiaca)
Carrer Mestral, 6, 43850, Cambrils			NONE	
Carretera Salou-Reus, 4, 43840, Salou			NONE	
Carrer Doctor Fleming, 5, 43850, Cambrils	41.06694055	1.06395943	address	Carrer del Doctor Alexander Fleming 12, Cambrils
Avinguda Diputació, 193, 43850, Cambrils	41.07404449	1.1140724	address	Avinguda de la Diputació 193, Cambrils (Vilafortuny)
Carrer Ginebra, 8, 43850, Cambrils	41.07302642	1.0972297	address	Carrer de Ginebra 8, Cambrils (Vilafortuny)
Carrer Kepler, 12, 43850, Cambrils	41.0606148	1.03609788	address	Carrer de Kepler 12, Cambrils (Ardiaca)
Carrer Rosa dels Vents, 59, 43850, Cambrils	41.05285044	1.02317265	address	Carrer de la Rosa dels Vents 77, Cambrils (Ardiaca)
Carrer Colom, 17, 43840, Salou	41.07069562	1.14530714	address	Carrer de Colom 17, Salou
Carrer Dàlies, 29, 43850, Cambrils	41.06720087	1.0440159	address	Carrer de les Dàlies 29, Cambrils (la Llosa)
Carrer Brusel·les, 64, 43840, Salou	41.06644474	1.15067415	address	Carrer de Brussel·les 64, Salou
Carrer del Bosc Gran, 10, 43840, Salou	41.06629317	1.16809002	address	Carrer del Bosc Gran 59, Salou (Cap de Salou)
Carrer Bosc Gran, 45573, 43840, Salou	41.06629317	1.16809002	address	Carrer del Bosc Gran 59, Salou (Cap de Salou)
Carrer Girona, 5, 43840, Salou	41.07511099	1.14001614	address	Carrer de Girona 5, Salou
Carrer Burguera, 6, 43840, Salou	41.07865317	1.14352341	address	Carrer de la Burguera 6, Salou
Carrer Montserrat Roig, 1, 43840, Salou	41.0807422	1.14250473	address	Carrer de Montserrat Roig 3, Salou
Carrer Terrer, 16, 43840, Salou	41.07993549	1.14178632	address	Carrer del Terrer 16, Salou
Carrer Josep Clarà, 14, 43850, Cambrils	41.08015799	1.09246819	address	Carrer de Josep Clarà 48 D, Cambrils (Vilafortuny)
Carrer Masso, 15, 43850, Cambrils	41.05869641	1.02806021	address	Carrer del Massó 15, Cambrils (Ardiaca)
Avinguda Diputació, 93, 43850, Cambrils	41.06992069	1.09554058	address	Avinguda de la Diputació 93, Tahiti, Cambrils (Vilafortuny)
Carrer Vicens Vives, 11, 43840, Salou	41.07894122	1.12352187	address	Carrer de Jaume Vicens Vives 22, Salou
Carrer Burguera, 8, 43840, Salou	41.07918001	1.14374728	address	Carrer de la Burguera 8, Salou
Carrer Gladiols, 15, 43850, Cambrils	41.06578272	1.04105599	address	Carrer dels Gladiols 15-17, Cambrils (la Llosa)
Carrer Tortosa, 4, 43840, Salou	41.07038334	1.14612853	address	Carrer de Tortosa 4, Salou
Avinguda Batlle Pere Molas, 10, 43840, Salou	41.08012111	1.14821582	address	Avinguda del Batlle Pere Molas 10, Salou
Passeig Miramar, 45573, 43840, Salou			NONE	
Carrer Nou, 13-15, 43360, Cornudella de Montsant	41.2652816	0.9061904	address	Carrer Nou 13, Cornudella de Montsant
Carrer Totosa, 4, 43840, Salou	41.07038334	1.14612853	address	Carrer de Tortosa 4, Salou
Carrer Nou, 15-17, 43360, Cornudella de Montsant	41.26532672	0.90619742	address	Carrer Nou 15, Cornudella de Montsant
Carrer Montserrat Roig, 3, 43840, Salou	41.0807422	1.14250473	address	Carrer de Montserrat Roig 3, Salou
Carrer Vendrell, 14, 43840, Salou	41.06927016	1.15365915	address	Carrer del Vendrell 14, Salou
Carrer de l' Església, 3, 43840, Salou	41.0759544	1.1290486	address	Carrer de l'Església 28, Salou
Carrer París, 13, 43840, Salou	41.07637913	1.13610969	address	Carrer de París 13, Salou
Carrer Roquer, 7, 43840, Salou	41.0673357	1.14951659	address	Carrer del Roquer 7, Salou
Passeig Miramar, 20, 43840, Salou	41.07550168	1.1269589	address	Passeig de Miramar 20, Salou
Carrer de Valls, 12, 43840, Salou	41.0706697	1.1510843	address	Carrer de Valls 19, Salou
Carrer Camí Pasquales, 1, 43840, Salou	41.07756474	1.14866952	address	Carrer del Camí de les Pasquales 6, Salou
Carrer Louis Braille, 10, 43840, Salou	41.0793229	1.14166931	address	Carrer de Louis Braille 10, Salou
Passeig Miramar, 4, 43840, Salou	41.07566743	1.1310603	address	Passeig de Miramar 4, Salou
Carrer Cala de la Font, 17, 43840, Salou	41.05680708	1.1625175	address	Carrer de la Cala de la Font 35, Salou (Cap de Salou)
Carrer de la Doctora Helena Maseras Ribera, 2, 43840, Salou	41.07853733	1.14257662	address	Carrer de la Doctora Helena Maseras i Ribera 2, Salou
Carrer Pintor Fortuny, 45, 43839, Creixell	41.16239589	1.43714055	address	Carrer del Pintor Fortuny 53, Creixell (les Morisques)
Carrer Pujol Barbera, 2, 43840, Salou	41.07901683	1.14263794	address	Carrer de Pujol de Barberà 3, Salou
Carrer PUJOL BARBERA, 2, 43840, Salou	41.07901683	1.14263794	address	Carrer de Pujol de Barberà 3, Salou
Carrer Doctora Helena Masera, 2, 43840, Salou	41.07853733	1.14257662	address	Carrer de la Doctora Helena Maseras i Ribera 2, Salou
Avinguda del Batlle Pere Molas, 10, 43840, Salou	41.08012111	1.14821582	address	Avinguda del Batlle Pere Molas 10, Salou
Carrer TERRER, porta 507, 18, 43840, Salou			NONE	
Carrer Pujol Barbera, 1, 43840, Salou	41.07901683	1.14263794	address	Carrer de Pujol de Barberà 3, Salou
Avinguda Pere Molas, 10, 43840, Salou	41.08012111	1.14821582	address	Avinguda del Batlle Pere Molas 10, Salou
Carrer Brusel·les, 59, 43840, Salou	41.06801559	1.15042179	address	Carrer de Brussel·les 59, Salou
Carrer Burguera, 3, 43840, Salou	41.0786032	1.14313399	address	Carrer de la Burguera 3, Salou
Carrer de París, 14, 43840, Salou	41.07835642	1.13593364	address	Carrer de París 26, Salou
Carrer Terrer, 18, 43840, Salou	41.08025923	1.14113093	address	Carrer del Terrer 18, Salou
Carrer Burguera, 7, 43840, Salou	41.07951755	1.14285925	address	Carrer de la Burguera 7, Salou
Carrer Pla de l'Era, 24, 43840, Salou	41.06428248	1.17125781	address	Carrer del Pla de l'Era 65, Salou (Cap de Salou)
Carrer Pujol Barbera, 3, 43840, Salou	41.07901683	1.14263794	address	Carrer de Pujol de Barberà 3, Salou
Carrer de la Burguera, 2, 43840, Salou	41.07918001	1.14374728	address	Carrer de la Burguera 8, Salou
Carrer Burguera, 2, 43840, Salou	41.07809059	1.143565	address	Carrer de la Burguera 2, Salou
Carrer Vendrell, 12, 43840, Salou	41.06889303	1.1533736	address	Carrer del Vendrell 12, Salou
Carrer BURGUERA, 8, 43840, Salou	41.07918001	1.14374728	address	Carrer de la Burguera 8, Salou
Passeig Jaume I, 10, 43840, Salou	41.07350859	1.14400441	address	Passeig de Jaume I 35, Salou
Carrer del Terrer, 16, 43840, Salou	41.08025923	1.14113093	address	Carrer del Terrer 18, Salou
Carrer MONTSERRAT ROIG (porta 205), 3, 43840, Salou			NONE	
Carrer del Terrer - Porta 206, 18, 43840, Salou			NONE	
Avinguda Joan Fuster, 5, 43840, Salou			NONE	
Carrer Torre Alta, 6, 43840, Salou	41.06407091	1.17717807	address	Carrer de la Torre Alta 15, Salou (Cap de Salou)
Carrer Margarida de Prades, 21, 43840, Salou			NONE	
Avinguda Pau Casals, 114, 43480, Vila-seca			NONE	
Carrer Mas del Cochs, 115, 43206, Vila-seca			NONE	
Carrer Arquitecte Ubach, 19, 43840, Salou	41.08558589	1.1312543	address	Carrer de l'Arquitecte Ubach 30, Salou
Carrer MAS DEL COCHS, 115, 43480, Vila-seca			NONE	
Carrer Enrico Caruso, 14, 43480, Vila-seca	41.07834315	1.1775294	address	Carrer d'Enrico Caruso 37, Vila-seca (la Pineda)
Carrer Vendrell, 18, 43840, Salou	41.06984936	1.15411768	address	Carrer del Vendrell 18, Salou
